state,age,i_urban,i_citizen,i_noenglish,i_only_english,i_drive_to_work,i_asian,i_black,i_indigenous,i_white,i_female,i_male,i_grad_college,i_grad_highschool,i_married,i_married_mult,personal_income,i_health_insurance,i_internet,time_depart,time_arrive,time_commuting,weights
MD,59,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,5.2,1,1,1395,1419,24,7.019264854290044e-8
MD,66,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1.2,1,1,755,784,29,7.133344643125414e-8
MD,36,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,25,1,1,422,444,22,7.010334995034295e-8
MD,27,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,7,1,1,735,754,19,7.016286998314834e-8
MD,39,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,7.31,1,1,542,574,32,7.200218356961601e-8
MD,55,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,13.21,1,1,477,549,72,6.98657635562337e-8
MD,38,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,55.2,1,1,452,484,32,7.007360846702485e-8
MD,30,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,7.5,1,0,245,274,29,7.106162824315564e-8
MD,59,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,5.5,0,1,725,784,59,7.001416254091186e-8
MD,47,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,5,1,1,512,529,17,7.028205845718783e-8
MD,27,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,4.5,1,1,512,534,22,7.02224394717322e-8
MD,26,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,4.8,1,1,362,409,47,7.04313227396237e-8
MD,32,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,14,1,1,422,444,22,7.031188652409353e-8
MD,44,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,6.5,1,1,452,469,17,7.112194451878423e-8
MD,34,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,4.5,1,1,432,464,32,7.013310378734034e-8
MD,41,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,7,1,1,442,474,32,7.07007807268003e-8
MD,59,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,6,1,1,362,424,62,7.203272612253947e-8
MD,59,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,6,1,1,422,449,27,7.082086348283455e-8
MD,51,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,4.5,1,1,185,229,44,6.995476596799332e-8
MD,36,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,6.8,1,1,382,429,47,7.004387933225685e-8
MD,43,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,5.7,1,1,352,434,82,7.034172698064263e-8
MD,62,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,20.05,1,1,512,534,22,7.031188652409353e-8
MA,35,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,6.5,1,1,422,439,17,7.065992553257177e-8
MA,53,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,6.1,1,1,412,459,47,7.285835611818792e-8
MA,70,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,21.2,1,1,482,544,62,7.116595190853484e-8
MA,64,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1.24,1,1,605,609,4,6.98657635562337e-8
MA,32,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,11.2,1,1,482,514,32,7.080838615753346e-8
MA,54,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,8.7,1,1,422,484,62,7.128553701606593e-8
MA,34,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,3.1,1,1,497,504,7,7.089761061261694e-8
MA,51,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,10,1,1,452,479,27,7.155533091591941e-8
MA,29,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,3,1,1,452,484,32,7.173575453407613e-8
MA,41,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,3.02,1,1,497,504,7,7.080838615753346e-8
MA,60,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,3.5,1,1,482,549,67,7.098694629700881e-8
MA,48,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,15,1,1,1005,1019,14,7.080838615753346e-8
MA,60,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,5.57,1,1,377,389,12,7.074896491314156e-8
MA,48,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,9,1,1,452,529,77,7.1136086657258e-8
MA,60,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,5.201,1,1,372,399,27,7.065992553257177e-8
MA,48,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,3.6,1,1,402,414,12,7.203746138779273e-8
MA,34,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,2.4,1,1,725,754,29,7.074896491314156e-8
MA,26,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,5.6,1,1,542,594,52,7.02224394717322e-8
MA,55,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,4,1,1,542,559,17,7.128553701606593e-8
MA,58,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,6.5,1,1,392,454,62,7.083811529230146e-8
MA,51,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,4.5,1,0,482,534,52,7.074896491314156e-8
MA,52,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,14.8,1,1,482,554,72,7.107639334937014e-8
MA,32,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,8,1,1,302,334,32,7.092737680842495e-8
MA,52,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,9.8,1,1,245,279,34,7.107639334937014e-8
MA,50,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,17,1,1,332,424,92,7.086785677561955e-8
MA,57,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,8,1,1,362,399,37,7.173575453407613e-8
MA,64,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,7.5,1,1,245,249,4,7.110623380591924e-8
MA,74,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1.69,1,1,347,359,12,7.112194451878423e-8
MA,49,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,7,1,1,542,554,12,7.080838615753346e-8
MA,29,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,8.5,1,1,422,449,27,6.989541870729517e-8
MA,45,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,3.59,1,1,432,469,37,7.098694629700881e-8
MA,57,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,4.75,1,1,557,589,32,7.071927279326992e-8
MA,68,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,2.72,1,1,855,869,14,7.080838615753346e-8
MA,26,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,5,1,1,245,279,34,7.155533091591941e-8
MA,36,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,5,1,1,275,364,89,7.134540410347575e-8
MA,59,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,4.5,1,1,317,359,42,7.080838615753346e-8
MA,58,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,8.215,1,1,965,989,24,7.110623380591924e-8
MA,47,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,10,1,1,392,424,32,7.578917057673544e-8
MA,24,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,4.5,1,1,527,564,37,7.116595190853484e-8
MA,34,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,3.12,1,1,462,484,22,7.04313227396237e-8
MA,40,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,3,1,1,497,514,17,7.077866936618847e-8
MA,26,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,6,1,1,512,529,17,7.128553701606593e-8
MA,43,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,6.9,1,1,422,434,12,7.083811529230146e-8
MA,45,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,7,1,1,422,439,17,7.104656528246443e-8
MA,31,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,3.2,1,1,467,529,62,7.098694629700881e-8
MA,32,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,6,1,1,557,574,17,7.067079119250945e-8
MA,25,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1.24,1,1,512,524,12,7.068959300145283e-8
MA,34,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,6.5,1,1,497,524,27,7.03715798319814e-8
MA,36,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,2.5,1,1,422,454,32,7.270564332723395e-8
MA,38,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0.97,1,1,422,454,32,7.095715536817704e-8
MA,81,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,2.184,1,1,275,309,34,7.068959300145283e-8
MA,65,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,17.1,1,1,422,444,22,7.110623380591924e-8
MA,49,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,3.5,1,1,512,529,17,7.107639334937014e-8
MA,32,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,5,1,1,392,414,22,7.098694629700881e-8
MA,31,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,4.5,1,1,302,334,32,7.092737680842495e-8
MA,34,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,24.115,1,1,392,449,57,7.074896491314156e-8
MA,40,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,6,1,1,605,614,9,7.065992553257177e-8
MA,51,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,13,1,1,347,549,202,7.185628694417483e-8
MA,40,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,4.8,1,1,1245,1254,9,7.077866936618847e-8
MA,24,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1.9,1,1,362,389,27,8.060809844668046e-8
MA,33,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,7.6,1,1,635,674,39,7.065992553257177e-8
MA,58,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,61.1,1,1,452,464,12,7.02224394717322e-8
MA,33,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,7,1,1,377,429,52,7.049111528823335e-8
MA,32,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,3,1,1,1185,1189,4,7.086785677561955e-8
MA,59,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,10.303,1,1,332,354,22,7.125562211350995e-8
MA,49,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,14,1,1,422,434,12,7.116595190853484e-8
MA,68,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,542,544,2,7.107639334937014e-8
MA,48,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,10,1,1,302,344,42,7.077866936618847e-8
MA,51,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,11.7,1,1,317,349,32,7.412263416331764e-8
MA,34,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,9.2,1,1,165,184,19,7.158537030811115e-8
MA,37,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2.77,1,0,362,389,27,7.074896491314156e-8
MA,47,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,6,1,1,482,499,17,7.089761061261694e-8
MA,44,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,33.7,1,1,437,549,112,7.065992553257177e-8
MA,51,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,7.8,1,1,1325,1384,59,7.104656528246443e-8
MA,31,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,8,1,1,462,479,17,7.1016749600058e-8
MA,36,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,3.3,1,1,467,474,7,7.080838615753346e-8
MA,28,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,2.68,1,1,437,459,22,7.092737680842495e-8
MA,79,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1.703,1,1,502,544,42,7.077866936618847e-8
MA,27,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1.92,1,1,422,434,12,7.092737680842495e-8
MA,56,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,17.503,1,1,542,584,42,7.074896491314156e-8
MA,29,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,3.2,1,1,422,449,27,7.164548652994125e-8
MA,29,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,13.5,1,1,482,514,32,7.019264854290044e-8
MA,28,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,3.6,1,1,542,564,22,7.149528954307963e-8
MA,28,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,12,1,1,482,489,7,7.104656528246443e-8
MA,33,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,4.8,1,1,512,534,22,7.080838615753346e-8
MA,76,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,4.29,1,1,452,454,2,8.193674055265501e-8
MA,28,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,2.67,1,1,432,444,12,7.004387933225685e-8
MA,65,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1.89,1,1,512,529,17,7.1016749600058e-8
MA,48,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,9.8,1,1,422,469,47,7.074896491314156e-8
MA,59,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,22.6,1,1,422,429,7,7.074896491314156e-8
MA,50,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,27.5,1,1,497,519,22,7.19770197406116e-8
MA,52,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,30,1,1,422,434,12,7.499849723098996e-8
MA,33,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,13.75,1,1,482,514,32,7.098694629700881e-8
MA,47,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,3.8,1,1,382,419,37,7.1136086657258e-8
MA,51,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6,1,1,392,419,27,8.332198895839222e-8
MA,31,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,6.9,1,1,467,514,47,7.176586886857965e-8
MA,59,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,5,1,1,422,459,37,7.086785677561955e-8
MA,40,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,3.6,1,1,437,459,22,7.368850702908112e-8
MA,55,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1.68,1,0,1265,1289,24,7.191662827329241e-8
MA,58,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,7,1,1,397,404,7,7.02522427747814e-8
MA,30,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,6.2,1,1,452,494,42,6.989541870729517e-8
MA,50,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0.5,1,1,1055,1094,39,7.107639334937014e-8
MA,66,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,7.44,1,1,477,479,2,7.077866936618847e-8
MA,45,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4.5,1,1,542,549,7,7.163666056004703e-8
MA,32,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,9.82,1,1,572,589,17,7.104656528246443e-8
MA,52,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,4,1,1,407,424,17,7.130319421658324e-8
MA,53,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,2.7,1,1,512,544,32,7.191662827329241e-8
MA,32,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,6,1,1,467,529,62,7.004387933225685e-8
MA,37,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,3.83,1,1,452,479,27,7.086785677561955e-8
MA,69,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,6.77,1,1,452,499,47,7.1016749600058e-8
MA,30,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,5.2,1,1,432,454,22,7.065992553257177e-8
MA,39,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,6,1,1,295,354,59,7.086785677561955e-8
MA,61,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,9.3,1,1,1085,1139,54,7.074896491314156e-8
MA,65,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,6.526,1,1,845,854,9,7.098694629700881e-8
MA,34,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1.69,1,1,135,159,24,7.176586886857965e-8
MA,54,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1.65,1,1,362,394,32,7.206770104185985e-8
MA,42,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,4.55,1,1,422,454,32,7.028205845718783e-8
MA,53,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,8,1,1,302,309,7,7.077866936618847e-8
MA,49,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1.26,1,1,452,454,2,7.089761061261694e-8
MA,51,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,12.5,1,1,542,574,32,7.001416254091186e-8
MA,35,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,7.5,1,1,332,344,12,7.155533091591941e-8
MA,35,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1.58,1,1,635,679,44,7.077866936618847e-8
MA,30,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,4.4,1,1,492,544,52,7.107639334937014e-8
MA,42,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,11,1,1,422,544,122,7.077866936618847e-8
MA,34,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1.2,1,1,635,644,9,7.191662827329241e-8
MA,36,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1.7,1,1,587,619,32,7.125562211350995e-8
MA,69,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,18.9,1,1,422,439,17,7.080838615753346e-8
MA,37,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,12.5,1,1,332,359,27,7.1016749600058e-8
MA,56,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,15,1,1,392,414,22,7.1136086657258e-8
MA,70,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,5.44,1,1,392,399,7,7.185628694417483e-8
MA,68,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,3.5,1,1,665,689,24,6.989541870729517e-8
MA,70,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,8.25,1,1,572,584,12,7.089761061261694e-8
MA,43,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,5.4,1,1,407,424,17,7.116595190853484e-8
MA,66,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,8.49,1,1,532,574,42,7.188645134406083e-8
MA,58,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,10,1,1,482,514,32,7.077866936618847e-8
MA,32,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,3,1,1,362,409,47,6.992508617617623e-8
MA,54,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,9,1,1,542,564,22,7.074896491314156e-8
MA,24,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,5.86,1,1,422,469,47,7.079082409064281e-8
MA,53,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,11.8,1,1,512,534,22,7.007360846702485e-8
MA,40,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,11,1,1,392,484,92,7.1016749600058e-8
MA,42,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,6.4,1,1,392,429,37,7.054137878411082e-8
MA,65,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,8,1,0,332,364,32,7.365759442256895e-8
MA,59,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,8.2,1,1,1085,1174,89,7.077866936618847e-8
MA,61,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,10.6,1,1,437,454,17,7.057099701239095e-8
MA,41,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,10.5,1,1,422,514,92,7.004387933225685e-8
MA,38,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,7.5,1,1,482,489,7,7.1136086657258e-8
MA,44,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,27,1,1,542,604,62,7.231007089465804e-8
MA,65,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,6.99,1,1,302,339,37,7.098694629700881e-8
MA,62,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,8.56,1,1,482,494,12,7.077866936618847e-8
MA,40,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,11.2,1,1,482,499,17,7.074896491314156e-8
MA,45,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,8.2,1,1,412,444,32,7.531378185415339e-8
MA,51,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,2.75,1,1,407,439,32,7.065992553257177e-8
MA,57,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,16,1,1,362,564,202,7.083811529230146e-8
MA,55,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,5,1,1,467,484,17,7.06302703815103e-8
MA,63,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1.58,1,1,422,439,17,7.010334995034295e-8
MA,37,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,3,0,1,482,504,22,7.378132191071618e-8
MA,48,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,3,1,1,605,649,44,7.298075486465529e-8
MA,59,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,9,1,1,422,459,37,7.104656528246443e-8
MA,31,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,4.7,1,1,332,369,37,7.065992553257177e-8
MA,48,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,4.8,1,1,362,374,12,7.095715536817704e-8
MA,29,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,8.8,1,1,362,394,32,7.133344643125414e-8
MA,52,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,3.9,1,1,452,454,2,7.35032238054015e-8
MA,36,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,3.15,1,1,452,494,42,7.04313227396237e-8
MA,52,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,8.8,1,1,452,474,22,7.083811529230146e-8
MA,40,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,2.8,0,1,785,814,29,7.143529801778605e-8
MA,35,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,4.59,1,1,482,514,32,7.060062754315409e-8
MI,50,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,3,1,0,317,334,17,7.060062754315409e-8
MI,54,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1.57,1,1,482,489,7,7.128553701606593e-8
MI,47,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,3.6,1,1,225,254,29,7.243093569493115e-8
MI,49,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,3.1,1,1,557,584,27,7.046121280623046e-8
MI,25,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,4,1,1,422,444,22,7.276956546592472e-8
MI,36,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,7.33,1,1,467,479,12,7.594829269244617e-8
MI,27,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1.3,1,1,392,414,22,7.019264854290044e-8
MI,26,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,2.8,1,1,457,479,22,7.010334995034295e-8
MI,57,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,5.5,1,1,362,394,32,7.03715798319814e-8
MI,55,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,16.51,1,1,407,429,22,7.02522427747814e-8
MI,56,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1.0704,1,1,407,429,22,7.055095751905751e-8
MI,52,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,13.37,1,1,422,424,2,7.122571963150706e-8
MI,61,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,10,1,1,457,474,17,7.02522427747814e-8
MI,51,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,5,1,1,875,884,9,7.076079717069176e-8
MI,55,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,4,1,1,815,844,29,7.082086348283455e-8
MI,50,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,2.8,1,1,725,759,34,7.098694629700881e-8
MI,67,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,5.26,1,0,452,474,22,7.02522427747814e-8
MI,43,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,42.4,1,1,452,489,37,7.079082409064281e-8
MI,56,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,5.9,1,1,377,439,62,7.001416254091186e-8
MI,48,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,5.5,1,1,362,454,92,7.03715798319814e-8
MI,53,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,12,1,1,215,249,34,7.004387933225685e-8
MI,48,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,5.6,1,1,382,414,32,7.013310378734034e-8
MI,33,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,4.5,1,1,542,579,37,7.013310378734034e-8
MI,30,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,5,1,1,437,454,17,7.02522427747814e-8
MI,37,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,10.8,1,1,422,444,22,7.04313227396237e-8
MI,38,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,22.2,1,1,452,479,27,7.110623380591924e-8
MI,59,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1.06,1,1,605,624,19,7.054137878411082e-8
MI,24,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3.19,1,1,392,404,12,7.04313227396237e-8
MI,40,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,6.5,1,1,275,299,24,7.034172698064263e-8
MI,33,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,42.3,1,1,605,664,59,7.007360846702485e-8
MI,39,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,10,1,1,302,334,32,7.001416254091186e-8
MI,64,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,13.62,1,1,542,599,57,7.02224394717322e-8
MI,62,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1.7,1,1,482,494,12,6.980649018711434e-8
MI,56,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,2.7,1,1,815,834,19,7.067079119250945e-8
MI,24,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1.6,0,1,522,534,12,7.140532093503511e-8
MI,52,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,3,1,1,312,359,47,7.080838615753346e-8
MI,62,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1.2,1,1,965,969,4,7.143529801778605e-8
MI,64,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,4.7,1,1,1345,1354,9,6.995476596799332e-8
MI,54,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,7.3,1,1,392,404,12,7.06302703815103e-8
MI,51,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,4.4,1,1,75,124,49,7.054137878411082e-8
MI,30,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,6.7,1,1,377,409,32,7.082086348283455e-8
MI,66,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,15.26,1,1,845,859,14,7.019264854290044e-8
MI,52,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,4.4,1,1,422,459,37,7.058089727819914e-8
MI,40,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,5.405,1,1,377,399,22,7.131546434433412e-8
