state,marrno,age,i_urban,i_citizen,i_noenglish,i_only_english,i_drive_to_work,i_asian,i_black,i_indigenous,i_white,i_female,i_male,i_grad_college,i_grad_highschool,i_married,i_married_mult,personal_income,i_health_insurance,i_internet,time_depart,time_arrive,time_commuting,education
OH,1,57,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1.9,1,1,482,504,22,12
OH,1,58,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,4,1,1,482,514,32,12
OH,2,54,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,10,1,1,422,469,47,12
OH,1,46,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3.6,1,1,302,314,12,12
OH,1,38,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,9,1,1,462,479,17,12
OK,1,27,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,7.5,1,1,482,494,12,12
OK,1,44,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3.6,0,1,392,409,17,12
OK,1,41,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,9,1,1,332,379,47,12
OK,1,45,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1.2,1,1,422,439,17,12
OK,0,24,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,3,0,1,1185,1194,9,12
OK,2,41,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,10,1,1,422,454,32,12
OK,1,52,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1.34,1,0,332,354,22,12
OK,0,28,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,2.1,1,1,1115,1124,9,12
OK,1,58,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,3.9,1,1,392,424,32,12
OK,2,58,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,7.5,1,1,245,334,89,12
OK,2,32,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,3.5,1,1,522,529,7,12
OK,1,40,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,7.5,1,1,875,879,4,12
OK,1,58,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,3.1,1,1,995,1009,14,12
OK,1,35,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,4,1,1,695,709,14,12
OK,1,34,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,3,1,1,1365,1369,4,12
OK,2,41,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,2.96,0,1,725,729,4,12
OK,3,63,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,3.9,1,0,245,289,44,12
OK,1,34,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,2.24,0,1,605,619,14,12
OK,3,54,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,3.5,1,0,362,394,32,12
OK,2,58,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,7.8,1,1,492,504,12,12
OK,1,42,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0.96,0,1,362,369,7,12
OK,1,38,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,3.5,1,1,935,949,14,12
OK,1,78,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,3.86,1,1,452,464,12,12
OK,1,45,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1.56,1,1,362,374,12,12
OK,1,54,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,2.9,1,1,755,769,14,12
OK,2,58,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,6.505,1,1,332,339,7,12
OK,1,62,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,4.5,1,0,285,309,24,12
OK,3,52,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,5.25,1,1,482,489,7,12
OK,0,36,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,2.2,1,1,1305,1324,19,12
OK,1,65,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,2.38,1,1,422,454,32,12
OR,0,32,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,6.76,1,1,665,674,9,12
OR,2,54,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,3.34,1,1,362,384,22,12
OR,1,25,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2.2,1,1,392,414,22,12
OR,0,33,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,2.93,1,1,382,389,7,12
OR,1,64,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1.68,1,1,492,509,17,12
OR,1,65,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0.72,1,1,392,429,37,12
OR,2,59,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,5.5,1,1,317,364,47,12
OR,3,60,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,2.4,0,1,362,484,122,12
OR,1,57,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,5.3,1,1,332,364,32,12
OR,1,55,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0.62,1,1,467,469,2,12
OR,3,54,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,18.2,1,1,482,514,32,12
OR,3,53,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,8,1,1,512,694,182,12
OR,1,48,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,2.5,1,1,332,349,17,12
OR,3,51,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1.68,1,1,1155,1189,34,12
OR,1,44,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,9.66,1,1,1055,1064,9,12
OR,2,58,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,4,1,1,437,449,12,12
OR,0,25,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1.2,1,1,845,854,9,12
OR,1,56,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,7.9,1,1,317,389,72,12
OR,0,34,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,3.5,1,1,417,424,7,12
OR,2,58,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0.86,1,1,542,569,27,12
OR,3,55,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0.63,1,1,422,429,7,12
OR,1,65,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,6.5,1,1,1245,1259,14,12
OR,1,71,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,6.3,1,1,442,464,22,12
OR,0,27,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0.44,1,1,392,454,62,12
OR,1,37,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,392,594,202,12
OR,0,45,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,3.02,1,1,275,294,19,12
PA,1,50,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1.35,1,1,502,534,32,12
PA,1,66,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,6.135,1,1,332,339,7,12
PA,1,32,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,3,1,0,1115,1149,34,12
PA,0,31,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0.75,0,1,15,44,29,12
PA,1,47,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,7.9,1,1,407,429,22,12
PA,1,60,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,4,1,1,347,394,47,12
PA,1,52,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,4.45,1,1,815,824,9,12
PA,0,56,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,7.18,1,1,755,829,74,12
PA,2,67,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,4.05,1,1,452,464,12,12
PA,2,58,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0.6,0,1,635,654,19,12
PA,1,30,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,9,1,1,452,484,32,12
PA,1,48,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,5.2,1,1,347,394,47,12
PA,0,35,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1.11,0,1,387,589,202,12
PA,2,50,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,8.5,1,1,275,329,54,12
PA,1,35,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,4.9,1,1,422,444,22,12
PA,1,47,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,5,1,1,462,494,32,12
PA,1,61,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,5,1,1,302,334,32,12
PA,1,46,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3.5,1,1,402,414,12,12
PA,1,50,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,2.24,1,1,875,889,14,12
PA,1,54,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,6.3,1,1,482,534,52,12
PA,2,59,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1.22,1,1,317,324,7,12
PA,1,60,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,5.5,1,1,392,414,22,12
PA,1,56,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3.058,1,1,815,834,19,12
PA,2,77,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,4.37,1,1,422,469,47,12
PA,1,52,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,4.5,1,1,382,404,22,12
PA,2,50,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,2.4,1,1,362,424,62,12
PA,1,60,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,6,1,1,362,374,12,12
PA,0,47,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,3.1,1,1,372,389,17,12
PA,2,60,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,11.3,1,1,462,479,17,12
PA,0,30,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,2.7,1,1,362,409,47,12
PA,1,57,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,6,1,1,392,419,27,12
PA,1,55,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,3,1,1,482,494,12,12
PA,1,56,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,4.5,1,1,352,404,52,12
PA,1,71,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,8.689,1,1,542,569,27,12
PA,0,25,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,5.8,1,1,407,409,2,12
PA,3,55,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1.25,1,0,362,409,47,12
PA,1,47,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,4,1,1,1085,1129,44,12
PA,1,63,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,2.7,1,1,362,379,17,12
PA,1,66,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,2.2,1,1,472,479,7,12
PA,3,55,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,2.2,1,1,542,574,32,12
PA,3,61,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1.21,1,1,452,474,22,12
PA,0,46,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,6.2,0,1,362,394,32,12
PA,1,71,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,4.21,1,0,362,364,2,12
PA,2,53,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,6,1,1,362,384,22,12
PA,1,60,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,16.64,1,1,482,519,37,12
PA,0,25,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,4.84,1,1,372,399,27,12
PA,2,60,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,6.5,1,1,482,544,62,12
PA,1,64,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,3.301,1,1,402,449,47,12
PA,3,46,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,4.3,1,1,875,894,19,12
PA,1,70,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1.561,1,1,422,434,12,12
PA,0,49,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,6,1,1,362,564,202,12
PA,2,46,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1.1,1,1,572,589,17,12
PA,1,60,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,2,1,0,605,624,19,12
PA,1,60,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1.8,1,1,312,324,12,12
PA,1,60,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0.61,0,1,1395,1404,9,12
PA,1,63,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,4.03,1,1,527,534,7,12
PA,1,47,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3.4,1,1,245,264,19,12
PA,1,29,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,6.4,1,1,362,394,32,12
PA,0,33,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,10.92,1,1,1025,1059,34,12
PA,1,35,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,8.5,1,1,245,284,39,12
PA,2,47,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,4.4,1,1,422,429,7,12
PA,1,56,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,6.5,1,1,245,274,29,12
PA,1,43,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,4,1,0,422,429,7,12
PA,2,49,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,2.5,0,1,785,829,44,12
PA,0,28,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,4,1,1,482,489,7,12
PA,0,51,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,2.8,1,1,362,379,17,12
PA,1,57,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3,1,1,422,439,17,12
PA,3,66,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,3.5,1,0,317,344,27,12
PA,0,25,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,3,1,1,362,409,47,12
PA,1,44,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1.96,0,1,472,504,32,12
PA,0,31,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1.6,1,1,512,559,47,12
PA,1,54,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,3.12,1,1,407,419,12,12
PA,1,55,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0.6,1,1,245,269,24,12
PA,1,56,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,5,1,1,482,529,47,12
PA,1,57,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,3.2,1,0,1355,1364,9,12
PA,1,55,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1.05,1,1,512,534,22,12
PA,2,64,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,452,464,12,12
PA,1,39,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,4,1,1,452,464,12,12
PA,2,54,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,5,1,1,302,364,62,12
PA,3,59,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,4.6,1,1,482,499,17,12
PA,1,44,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,3,1,1,437,449,12,12
PA,1,52,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,12,1,1,352,414,62,12
PA,1,83,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,4,1,1,452,474,22,12
PA,0,25,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,2.9,1,1,422,434,12,12
PA,1,52,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,5.5,1,1,392,439,47,12
PA,1,42,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,6.8,1,0,482,489,7,12
PA,1,58,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,3,1,0,1215,1249,34,12
PA,0,72,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,3.7,1,0,332,349,17,12
PA,2,56,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,2.4,0,1,482,499,17,12
PA,2,58,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1.58,1,1,332,334,2,12
PA,3,56,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1.033,1,1,442,464,22,12
PA,2,53,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,3.8,1,1,362,394,32,12
PA,0,31,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,3.7,1,1,1055,1104,49,12
PA,1,51,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,4,1,0,392,419,27,12
PA,1,51,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,2.99,1,1,452,474,22,12
PA,1,43,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,9,1,1,362,409,47,12
PA,2,60,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,3.5,1,1,422,439,17,12
PA,1,46,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,7.4,1,0,605,624,19,12
PA,1,65,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,5.1,1,1,437,459,22,12
PA,2,50,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,7.83,1,1,572,599,27,12
PA,1,45,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,8.78,1,1,362,409,47,12
PA,1,54,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,5.2,1,0,245,304,59,12
PA,1,57,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,6,1,1,362,394,32,12
PA,1,54,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,11.8,1,1,517,534,17,12
PA,2,50,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,4.06,1,1,392,419,27,12
PA,0,28,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1.12,0,1,1285,1319,34,12
PA,3,46,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,10,1,1,245,259,14,12
PA,1,60,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,5,1,1,422,424,2,12
PA,0,33,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1.8,1,1,362,409,47,12
PA,2,58,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1.2,1,1,437,529,92,12
PA,1,63,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3.9,1,1,492,504,12,12
PA,0,36,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1.8,1,1,605,609,4,12
PA,3,65,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,4.38,1,1,452,469,17,12
PA,1,62,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3.85,1,1,1025,1029,4,12
PA,1,29,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,4.7,1,1,482,494,12,12
PA,2,40,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,6.05,1,1,422,439,17,12
PA,1,45,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1.07,1,1,332,354,22,12
PA,2,69,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1.44,1,1,605,624,19,12
PA,1,30,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1355,1364,9,12
PA,1,56,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1.49,1,1,542,574,32,12
PA,1,49,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,10,1,1,377,399,22,12
PA,0,39,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,2.8,1,1,392,409,17,12
PA,0,36,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1.15,1,1,412,444,32,12
PA,2,56,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,3,1,1,332,379,47,12
PA,1,37,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,5,1,1,362,409,47,12
PA,0,28,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,2.8,1,1,512,529,17,12
PA,1,46,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,2.5,1,1,482,504,22,12
PA,1,47,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,6,1,1,432,479,47,12
PA,1,66,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0.7,1,0,392,399,7,12
PA,1,57,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,3.8,1,1,845,889,44,12
PA,1,38,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,4.2,1,1,392,424,32,12
PA,2,63,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,2.7,1,1,407,484,77,12
PA,1,52,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,3.12,1,0,302,309,7,12
PA,1,55,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,7.3,1,1,482,489,7,12
PA,1,69,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0.6001,1,1,472,489,17,12
PA,2,62,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,3,1,1,392,409,17,12
PA,0,26,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1.75,1,1,1055,1129,74,12
PA,0,25,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,2.7,1,1,482,509,27,12
PA,1,43,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,4,1,1,407,429,22,12
RI,1,36,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,6.5,1,1,392,439,47,12
RI,1,61,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,10,1,1,452,454,2,12
RI,1,65,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3.2,1,1,332,349,17,12
RI,1,55,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,4.3,1,1,377,414,37,12
SC,0,30,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0.63,1,0,845,849,4,12
SC,1,27,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3,1,1,422,434,12,12
SC,1,57,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,3.202,1,1,317,379,62,12
SC,2,30,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,3.8,1,1,527,544,17,12
SC,1,48,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3.15,1,0,422,444,22,12
SC,1,89,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,6.45,1,0,542,574,32,12
SC,0,47,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,3.9,1,1,275,284,9,12
SC,1,27,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,5.5,1,1,542,554,12,12
SC,1,47,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,7.3,1,1,1155,1184,29,12
SC,2,40,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,2.82,1,1,422,454,32,12
SC,1,54,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,5.9,1,1,482,534,52,12
SC,0,33,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,3.1,1,1,452,469,17,12
SC,0,41,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,3.5,0,1,427,434,7,12
SC,1,52,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,6,1,1,532,534,2,12
SC,1,72,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1.16,0,1,275,344,69,12
SC,0,38,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,6,1,0,332,349,17,12
SC,0,57,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,422,429,7,12
SC,1,70,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1.62,1,0,572,584,12,12
SC,2,48,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,4.2,1,1,422,469,47,12
SC,1,69,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1.76,1,1,935,964,29,12
SC,2,35,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,3.6,1,1,362,389,27,12
SC,0,29,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,3.2,1,0,1065,1079,14,12
SC,1,64,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,8,1,1,275,304,29,12
SC,1,69,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,8.13,1,1,482,494,12,12
SC,1,51,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,2.1,1,1,422,434,12,12
SC,2,60,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,9.04,1,1,392,454,62,12
SC,0,25,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1.2,0,1,362,384,22,12
SC,2,46,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0.6,1,1,422,474,52,12
SC,0,25,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,6.5,1,1,572,594,22,12
SC,3,57,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,4,1,1,587,604,17,12
SC,1,77,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,12.734,1,1,362,394,32,12
SC,1,43,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,4,1,1,422,429,7,12
SC,1,50,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,3.5,1,1,452,479,27,12
SC,1,30,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0.35,1,0,512,539,27,12
SC,0,25,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,2.31,1,1,965,979,14,12
SD,0,37,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,2.8,1,0,302,364,62,12
SD,0,31,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,2.2,1,1,572,574,2,12
SD,0,50,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,4.587,1,1,392,404,12,12
SD,1,54,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,5,1,1,377,394,17,12
SD,1,67,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,3.73,1,1,362,379,17,12
SD,0,53,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,4.8,1,1,965,974,9,12
SD,0,24,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1.6501,0,1,302,334,32,12
SD,0,25,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,3.4,1,1,815,889,74,12
SD,1,61,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,4.9,1,1,452,459,7,12
SD,2,76,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,6.88,1,1,447,454,7,12
SD,1,77,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,5.22,1,1,467,474,7,12
SD,0,25,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0.36,1,1,482,529,47,12
SD,2,39,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,3.8,1,1,422,449,27,12
TN,1,37,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3,1,1,275,324,49,12
TN,1,52,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,2.9,1,0,432,534,102,12
TN,2,45,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,5.2,1,1,302,354,52,12
TN,2,43,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,3.01,1,1,377,424,47,12
TN,0,48,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,4,1,1,1395,1404,9,12
TN,2,46,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0.85,1,1,472,479,7,12
TN,1,42,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,4.2,1,1,362,409,47,12
TN,1,27,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3.93,1,0,275,304,29,12
TN,1,58,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,2.4,1,1,392,414,22,12
TN,1,57,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,3.1,1,1,422,514,92,12
